State,District,District_Name,Total_Pop,Male_Pop,Female_Pop,Literate_Pop,M_LIT_Total,F_LIT_Total,P_ILL_Total,M_ILL_Total,F_ILL_Total,Rural_Pop,TOT_M_Rural,TOT_F_Rural,P_LIT_Rural,M_LIT_Rural,F_LIT_Rural,P_ILL_Rural,M_ILL_Rural,F_ILL_Rural,Urban_Pop,TOT_M_Urban,TOT_F_Urban,P_LIT_Urban,M_LIT_Urban,F_LIT_Urban,P_ILL_Urban,M_ILL_Urban,F_ILL_Urban,State_Code,Literacy_Rate,Literacy_Rate_Rural,Literacy_Rate_Urban,Literacy_Gap,Urban_Pct,Rural_Pct,Sex_Ratio,District_str,pc11_d_id
GUJARAT,481,Bhavnagar,2880365.0,1490201.0,1390164.0,1887255.0,1087371.0,799884.0,993110.0,402830.0,590280.0,1697964.0,868833.0,829131.0,1029936.0,605026.0,424910.0,668028.0,263807.0,404221.0,1182401.0,621368.0,561033.0,857319.0,482345.0,374974.0,325082.0,139023.0,186059.0,24,65.52,60.66,72.51,11.85,41.05,58.95,932.9,481,481
GUJARAT,482,Anand,2092745.0,1087224.0,1005521.0,1551253.0,874481.0,676772.0,541492.0,212743.0,328749.0,1457758.0,758499.0,699259.0,1053110.0,602971.0,450139.0,404648.0,155528.0,249120.0,634987.0,328725.0,306262.0,498143.0,271510.0,226633.0,136844.0,57215.0,79629.0,24,74.13,72.24,78.45,6.21,30.34,69.66,924.9,482,482
GUJARAT,483,Kheda,2299885.0,1185727.0,1114158.0,1660243.0,942480.0,717763.0,639642.0,243247.0,396395.0,1776276.0,915197.0,861079.0,1257241.0,722445.0,534796.0,519035.0,192752.0,326283.0,523609.0,270530.0,253079.0,403002.0,220035.0,182967.0,120607.0,50495.0,70112.0,24,72.19,70.78,76.97,6.19,22.77,77.23,939.6,483,483
GUJARAT,484,Panch Mahals,2390776.0,1226961.0,1163815.0,1440805.0,858054.0,582751.0,949971.0,368907.0,581064.0,2055949.0,1053376.0,1002573.0,1187834.0,719128.0,468706.0,868115.0,334248.0,533867.0,334827.0,173585.0,161242.0,252971.0,138926.0,114045.0,81856.0,34659.0,47197.0,24,60.27,57.78,75.55,17.77,14.0,86.0,948.5,484,484
GUJARAT,485,Dohad,2127086.0,1068651.0,1058435.0,1007171.0,599035.0,408136.0,1119915.0,469616.0,650299.0,1935461.0,970963.0,964498.0,872552.0,525140.0,347412.0,1062909.0,445823.0,617086.0,191625.0,97688.0,93937.0,134619.0,73895.0,60724.0,57006.0,23793.0,33213.0,24,47.35,45.08,70.25,25.17,9.01,90.99,990.4,485,485
GUJARAT,486,Vadodara,4165626.0,2153736.0,2011890.0,2893080.0,1614087.0,1278993.0,1272546.0,539649.0,732897.0,2099855.0,1077943.0,1021912.0,1228608.0,715860.0,512748.0,871247.0,362083.0,509164.0,2065771.0,1075793.0,989978.0,1664472.0,898227.0,766245.0,401299.0,177566.0,223733.0,24,69.45,58.51,80.57,22.06,49.59,50.41,934.1,486,486
GUJARAT,487,Narmada,590297.0,301086.0,289211.0,370336.0,211767.0,158569.0,219961.0,89319.0,130642.0,528425.0,269408.0,259017.0,321677.0,185566.0,136111.0,206748.0,83842.0,122906.0,61872.0,31678.0,30194.0,48659.0,26201.0,22458.0,13213.0,5477.0,7736.0,24,62.74,60.87,78.64,17.77,10.48,89.52,960.6,487,487
GUJARAT,488,Bharuch,1551019.0,805707.0,745312.0,1118276.0,623047.0,495229.0,432743.0,182660.0,250083.0,1026060.0,529393.0,496667.0,705458.0,396884.0,308574.0,320602.0,132509.0,188093.0,524959.0,276314.0,248645.0,412818.0,226163.0,186655.0,112141.0,50151.0,61990.0,24,72.1,68.75,78.64,9.89,33.85,66.15,925.0,488,488
GUJARAT,489,The Dangs,228291.0,113821.0,114470.0,140968.0,77314.0,63654.0,87323.0,36507.0,50816.0,203604.0,101710.0,101894.0,121597.0,67400.0,54197.0,82007.0,34310.0,47697.0,24687.0,12111.0,12576.0,19371.0,9914.0,9457.0,5316.0,2197.0,3119.0,24,61.75,59.72,78.47,18.75,10.81,89.19,1005.7,489,489
GUJARAT,490,Navsari,1329672.0,678165.0,651507.0,1001909.0,539471.0,462438.0,327763.0,138694.0,189069.0,920535.0,464749.0,455786.0,676083.0,362923.0,313160.0,244452.0,101826.0,142626.0,409137.0,213416.0,195721.0,325826.0,176548.0,149278.0,83311.0,36868.0,46443.0,24,75.35,73.44,79.64,6.2,30.77,69.23,960.7,490,490
GUJARAT,491,Valsad,1705678.0,887222.0,818456.0,1170657.0,655528.0,515129.0,535021.0,231694.0,303327.0,1070177.0,542644.0,527533.0,671205.0,372309.0,298896.0,398972.0,170335.0,228637.0,635501.0,344578.0,290923.0,499452.0,283219.0,216233.0,136049.0,61359.0,74690.0,24,68.63,62.72,78.59,15.87,37.26,62.74,922.5,491,491
GUJARAT,492,Surat,6081322.0,3402224.0,2679098.0,4571410.0,2687468.0,1883942.0,1509912.0,714756.0,795156.0,1232109.0,640060.0,592049.0,840444.0,470015.0,370429.0,391665.0,170045.0,221620.0,4849213.0,2762164.0,2087049.0,3730966.0,2217453.0,1513513.0,1118247.0,544711.0,573536.0,24,75.17,68.21,76.94,8.73,79.74,20.26,787.5,492,492
GUJARAT,493,Tapi,807022.0,402188.0,404834.0,490036.0,269007.0,221029.0,316986.0,133181.0,183805.0,727535.0,361548.0,365987.0,430376.0,236734.0,193642.0,297159.0,124814.0,172345.0,79487.0,40640.0,38847.0,59660.0,32273.0,27387.0,19827.0,8367.0,11460.0,24,60.72,59.16,75.06,15.9,9.85,90.15,1006.6,493,493
DAMAN & DIU,494,Diu,52074.0,25642.0,26432.0,38058.0,20327.0,17731.0,14016.0,5315.0,8701.0,28083.0,14028.0,14055.0,18196.0,10263.0,7933.0,9887.0,3765.0,6122.0,23991.0,11614.0,12377.0,19862.0,10064.0,9798.0,4129.0,1550.0,2579.0,25,73.08,64.79,82.79,18.0,46.07,53.93,1030.8,494,494
DAMAN & DIU,495,Daman,191173.0,124659.0,66514.0,150348.0,104316.0,46032.0,40825.0,20343.0,20482.0,32313.0,18367.0,13946.0,24893.0,15266.0,9627.0,7420.0,3101.0,4319.0,158860.0,106292.0,52568.0,125455.0,89050.0,36405.0,33405.0,17242.0,16163.0,25,78.64,77.04,78.97,1.93,83.1,16.9,533.6,495,495
DADRA & NAGAR HAVELI,496,Dadra & Nagar Haveli,343709.0,193760.0,149949.0,223230.0,142521.0,80709.0,120479.0,51239.0,69240.0,183114.0,98305.0,84809.0,99142.0,64050.0,35092.0,83972.0,34255.0,49717.0,160595.0,95455.0,65140.0,124088.0,78471.0,45617.0,36507.0,16984.0,19523.0,26,64.95,54.14,77.27,23.13,46.72,53.28,773.9,496,496
MAHARASHTRA,497,Nandurbar,1648295.0,833170.0,815125.0,906509.0,512099.0,394410.0,741786.0,321071.0,420715.0,1372821.0,687671.0,685150.0,696260.0,395314.0,300946.0,676561.0,292357.0,384204.0,275474.0,145499.0,129975.0,210249.0,116785.0,93464.0,65225.0,28714.0,36511.0,27,55.0,50.72,76.32,25.6,16.71,83.29,978.3,497,497
MAHARASHTRA,498,Dhule,2050862.0,1054031.0,996831.0,1293916.0,723388.0,570528.0,756946.0,330643.0,426303.0,1479826.0,758916.0,720910.0,857440.0,489478.0,367962.0,622386.0,269438.0,352948.0,571036.0,295115.0,275921.0,436476.0,233910.0,202566.0,134560.0,61205.0,73355.0,27,63.09,57.94,76.44,18.5,27.84,72.16,945.7,498,498
MAHARASHTRA,499,Jalgaon,4229917.0,2197365.0,2032552.0,2891882.0,1629223.0,1262659.0,1338035.0,568142.0,769893.0,2887206.0,1500514.0,1386692.0,1877562.0,1080250.0,797312.0,1009644.0,420264.0,589380.0,1342711.0,696851.0,645860.0,1014320.0,548973.0,465347.0,328391.0,147878.0,180513.0,27,68.37,65.03,75.54,10.51,31.74,68.26,925.0,499,499
MAHARASHTRA,500,Buldana,2586258.0,1337560.0,1248698.0,1879874.0,1048892.0,830982.0,706384.0,288668.0,417716.0,2037398.0,1055242.0,982156.0,1450758.0,818571.0,632187.0,586640.0,236671.0,349969.0,548860.0,282318.0,266542.0,429116.0,230321.0,198795.0,119744.0,51997.0,67747.0,27,72.69,71.21,78.18,6.97,21.22,78.78,933.6,500,500
MAHARASHTRA,501,Akola,1813906.0,932334.0,881572.0,1411281.0,758977.0,652304.0,402625.0,173357.0,229268.0,1094165.0,563933.0,530232.0,829355.0,453144.0,376211.0,264810.0,110789.0,154021.0,719741.0,368401.0,351340.0,581926.0,305833.0,276093.0,137815.0,62568.0,75247.0,27,77.8,75.8,80.85,5.05,39.68,60.32,945.6,501,501
MAHARASHTRA,502,Washim,1197160.0,620302.0,576858.0,869917.0,487703.0,382214.0,327243.0,132599.0,194644.0,985747.0,511727.0,474020.0,706756.0,400484.0,306272.0,278991.0,111243.0,167748.0,211413.0,108575.0,102838.0,163161.0,87219.0,75942.0,48252.0,21356.0,26896.0,27,72.67,71.7,77.18,5.48,17.66,82.34,930.0,502,502
MAHARASHTRA,503,Amravati,2888445.0,1480768.0,1407677.0,2251875.0,1207104.0,1044771.0,636570.0,273664.0,362906.0,1851158.0,950633.0,900525.0,1400695.0,761665.0,639030.0,450463.0,188968.0,261495.0,1037287.0,530135.0,507152.0,851180.0,445439.0,405741.0,186107.0,84696.0,101411.0,27,77.96,75.67,82.06,6.39,35.91,64.09,950.6,503,503
MAHARASHTRA,504,Wardha,1300774.0,668385.0,632389.0,1019458.0,552617.0,466841.0,281316.0,115768.0,165548.0,877474.0,451874.0,425600.0,665082.0,365198.0,299884.0,212392.0,86676.0,125716.0,423300.0,216511.0,206789.0,354376.0,187419.0,166957.0,68924.0,29092.0,39832.0,27,78.37,75.8,83.72,7.92,32.54,67.46,946.1,504,504
MAHARASHTRA,505,Nagpur,4653570.0,2384975.0,2268595.0,3673808.0,1959220.0,1714588.0,979762.0,425755.0,554007.0,1474811.0,758357.0,716454.0,1072979.0,589827.0,483152.0,401832.0,168530.0,233302.0,3178759.0,1626618.0,1552141.0,2600829.0,1369393.0,1231436.0,577930.0,257225.0,320705.0,27,78.95,72.75,81.82,9.07,68.31,31.69,951.2,505,505
MAHARASHTRA,506,Bhandara,1200334.0,605520.0,594814.0,899860.0,488709.0,411151.0,300474.0,116811.0,183663.0,966503.0,487484.0,479019.0,708328.0,388442.0,319886.0,258175.0,99042.0,159133.0,233831.0,118036.0,115795.0,191532.0,100267.0,91265.0,42299.0,17769.0,24530.0,27,74.97,73.29,81.91,8.62,19.48,80.52,982.3,506,506
MAHARASHTRA,507,Gondiya,1322507.0,661554.0,660953.0,1004243.0,542837.0,461406.0,318264.0,118717.0,199547.0,1096577.0,547934.0,548643.0,818421.0,445490.0,372931.0,278156.0,102444.0,175712.0,225930.0,113620.0,112310.0,185822.0,97347.0,88475.0,40108.0,16273.0,23835.0,27,75.93,74.63,82.25,7.62,17.08,82.92,999.1,507,507
MAHARASHTRA,508,Gadchiroli,1072942.0,541328.0,531614.0,708365.0,395110.0,313255.0,364577.0,146218.0,218359.0,954909.0,481290.0,473619.0,613771.0,344593.0,269178.0,341138.0,136697.0,204441.0,118033.0,60038.0,57995.0,94594.0,50517.0,44077.0,23439.0,9521.0,13918.0,27,66.02,64.28,80.14,15.86,11.0,89.0,982.1,508,508
MAHARASHTRA,509,Chandrapur,2204307.0,1123834.0,1080473.0,1578615.0,872565.0,706050.0,625692.0,251269.0,374423.0,1428929.0,726106.0,702823.0,962394.0,541613.0,420781.0,466535.0,184493.0,282042.0,775378.0,397728.0,377650.0,616221.0,330952.0,285269.0,159157.0,66776.0,92381.0,27,71.62,67.35,79.47,12.12,35.18,64.82,961.4,509,509
MAHARASHTRA,510,Yavatmal,2772348.0,1419965.0,1352383.0,2022574.0,1115980.0,906594.0,749774.0,303985.0,445789.0,2174195.0,1115148.0,1059047.0,1536035.0,859681.0,676354.0,638160.0,255467.0,382693.0,598153.0,304817.0,293336.0,486539.0,256299.0,230240.0,111614.0,48518.0,63096.0,27,72.96,70.65,81.34,10.69,21.58,78.42,952.4,510,510
MAHARASHTRA,511,Nanded,3361292.0,1730075.0,1631217.0,2189425.0,1255222.0,934203.0,1171867.0,474853.0,697014.0,2447394.0,1258160.0,1189234.0,1529317.0,892050.0,637267.0,918077.0,366110.0,551967.0,913898.0,471915.0,441983.0,660108.0,363172.0,296936.0,253790.0,108743.0,145047.0,27,65.14,62.49,72.23,9.74,27.19,72.81,942.9,511,511
MAHARASHTRA,512,Hingoli,1177345.0,606294.0,571051.0,790743.0,450551.0,340192.0,386602.0,155743.0,230859.0,998612.0,514430.0,484182.0,658152.0,378697.0,279455.0,340460.0,135733.0,204727.0,178733.0,91864.0,86869.0,132591.0,71854.0,60737.0,46142.0,20010.0,26132.0,27,67.16,65.91,74.18,8.27,15.18,84.82,941.9,512,512
MAHARASHTRA,513,Parbhani,1836086.0,942870.0,893216.0,1157814.0,666291.0,491523.0,678272.0,276579.0,401693.0,1266280.0,651886.0,614394.0,763448.0,450696.0,312752.0,502832.0,201190.0,301642.0,569806.0,290984.0,278822.0,394366.0,215595.0,178771.0,175440.0,75389.0,100051.0,27,63.06,60.29,69.21,8.92,31.03,68.97,947.3,513,513
MAHARASHTRA,514,Jalna,1959046.0,1011473.0,947573.0,1195523.0,699428.0,496095.0,763523.0,312045.0,451478.0,1581617.0,817279.0,764338.0,931514.0,554670.0,376844.0,650103.0,262609.0,387494.0,377429.0,194194.0,183235.0,264009.0,144758.0,119251.0,113420.0,49436.0,63984.0,27,61.03,58.9,69.95,11.05,19.27,80.73,936.8,514,514
MAHARASHTRA,515,Aurangabad,3701282.0,1924469.0,1776813.0,2503837.0,1430936.0,1072901.0,1197445.0,493533.0,703912.0,2081112.0,1081825.0,999287.0,1293330.0,768411.0,524919.0,787782.0,313414.0,474368.0,1620170.0,842644.0,777526.0,1210507.0,662525.0,547982.0,409663.0,180119.0,229544.0,27,67.65,62.15,74.71,12.56,43.77,56.23,923.3,515,515
MAHARASHTRA,516,Nashik,6107187.0,3157186.0,2950001.0,4345366.0,2397538.0,1947828.0,1761821.0,759648.0,1002173.0,3509814.0,1804712.0,1705102.0,2326432.0,1306464.0,1019968.0,1183382.0,498248.0,685134.0,2597373.0,1352474.0,1244899.0,2018934.0,1091074.0,927860.0,578439.0,261400.0,317039.0,27,71.15,66.28,77.73,11.45,42.53,57.47,934.4,516,516
MAHARASHTRA,517,Thane,11060148.0,5865078.0,5195070.0,8227161.0,4591396.0,3635765.0,2832987.0,1273682.0,1559305.0,2545470.0,1300136.0,1245334.0,1539885.0,883410.0,656475.0,1005585.0,416726.0,588859.0,8514678.0,4564942.0,3949736.0,6687276.0,3707986.0,2979290.0,1827402.0,856956.0,970446.0,27,74.39,60.5,78.54,18.04,76.99,23.01,885.8,517,517
MAHARASHTRA,518,Mumbai Suburban,9356962.0,5031323.0,4325639.0,7575485.0,4223029.0,3352456.0,1781477.0,808294.0,973183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356962.0,5031323.0,4325639.0,7575485.0,4223029.0,3352456.0,1781477.0,808294.0,973183.0,27,80.96,0.0,80.96,0.0,100.0,0.0,859.7,518,518
MAHARASHTRA,519,Mumbai,3085411.0,1684608.0,1400803.0,2509022.0,1410680.0,1098342.0,576389.0,273928.0,302461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3085411.0,1684608.0,1400803.0,2509022.0,1410680.0,1098342.0,576389.0,273928.0,302461.0,27,81.32,0.0,81.32,0.0,100.0,0.0,831.5,519,519
MAHARASHTRA,520,Raigarh,2634200.0,1344345.0,1289855.0,1939994.0,1059692.0,880302.0,694206.0,284653.0,409553.0,1664005.0,836996.0,827009.0,1162891.0,639701.0,523190.0,501114.0,197295.0,303819.0,970195.0,507349.0,462846.0,777103.0,419991.0,357112.0,193092.0,87358.0,105734.0,27,73.65,69.89,80.1,10.21,36.83,63.17,959.5,520,520
MAHARASHTRA,521,Pune,9429408.0,4924105.0,4505303.0,7171723.0,3940210.0,3231513.0,2257685.0,983895.0,1273790.0,3678226.0,1903440.0,1774786.0,2622222.0,1472191.0,1150031.0,1056004.0,431249.0,624755.0,5751182.0,3020665.0,2730517.0,4549501.0,2468019.0,2081482.0,1201681.0,552646.0,649035.0,27,76.06,71.29,79.11,7.82,60.99,39.01,914.9,521,521
MAHARASHTRA,522,Ahmadnagar,4543159.0,2342825.0,2200334.0,3151890.0,1773355.0,1378535.0,1391269.0,569470.0,821799.0,3630542.0,1872907.0,1757635.0,2445147.0,1392891.0,1052256.0,1185395.0,480016.0,705379.0,912617.0,469918.0,442699.0,706743.0,380464.0,326279.0,205874.0,89454.0,116420.0,27,69.38,67.35,77.44,10.09,20.09,79.91,939.2,522,522
MAHARASHTRA,523,Bid,2585049.0,1349106.0,1235943.0,1718507.0,987185.0,731322.0,866542.0,361921.0,504621.0,2070751.0,1082978.0,987773.0,1335589.0,777837.0,557752.0,735162.0,305141.0,430021.0,514298.0,266128.0,248170.0,382918.0,209348.0,173570.0,131380.0,56780.0,74600.0,27,66.48,64.5,74.45,9.95,19.9,80.1,916.1,523,523
MAHARASHTRA,524,Latur,2454196.0,1273140.0,1181056.0,1650672.0,932432.0,718240.0,803524.0,340708.0,462816.0,1829216.0,949707.0,879509.0,1194845.0,683249.0,511596.0,634371.0,266458.0,367913.0,624980.0,323433.0,301547.0,455827.0,249183.0,206644.0,169153.0,74250.0,94903.0,27,67.26,65.32,72.93,7.61,25.47,74.53,927.7,524,524
MAHARASHTRA,525,Osmanabad,1657576.0,861535.0,796041.0,1137810.0,644304.0,493506.0,519766.0,217231.0,302535.0,1376519.0,716237.0,660282.0,926022.0,528743.0,397279.0,450497.0,187494.0,263003.0,281057.0,145298.0,135759.0,211788.0,115561.0,96227.0,69269.0,29737.0,39532.0,27,68.64,67.27,75.35,8.08,16.96,83.04,924.0,525,525
MAHARASHTRA,526,Solapur,4317756.0,2227852.0,2089904.0,2910676.0,1651266.0,1259410.0,1407080.0,576586.0,830494.0,2918665.0,1518343.0,1400322.0,1882788.0,1091085.0,791703.0,1035877.0,427258.0,608619.0,1399091.0,709509.0,689582.0,1027888.0,560181.0,467707.0,371203.0,149328.0,221875.0,27,67.41,64.51,73.47,8.96,32.4,67.6,938.1,526,526
MAHARASHTRA,527,Satara,3003741.0,1510842.0,1492899.0,2225694.0,1201034.0,1024660.0,778047.0,309808.0,468239.0,2433363.0,1219749.0,1213614.0,1770750.0,960799.0,809951.0,662613.0,258950.0,403663.0,570378.0,291093.0,279285.0,454944.0,240235.0,214709.0,115434.0,50858.0,64576.0,27,74.1,72.77,79.76,6.99,18.99,81.01,988.1,527,527
MAHARASHTRA,528,Ratnagiri,1615069.0,761121.0,853948.0,1199392.0,619012.0,580380.0,415677.0,142109.0,273568.0,1351346.0,630213.0,721133.0,979357.0,507199.0,472158.0,371989.0,123014.0,248975.0,263723.0,130908.0,132815.0,220035.0,111813.0,108222.0,43688.0,19095.0,24593.0,27,74.26,72.47,83.43,10.96,16.33,83.67,1122.0,528,528
MAHARASHTRA,529,Sindhudurg,849651.0,417332.0,432319.0,666067.0,348289.0,317778.0,183584.0,69043.0,114541.0,742645.0,363268.0,379377.0,576273.0,302111.0,274162.0,166372.0,61157.0,105215.0,107006.0,54064.0,52942.0,89794.0,46178.0,43616.0,17212.0,7886.0,9326.0,27,78.39,77.6,83.91,6.31,12.59,87.41,1035.9,529,529
MAHARASHTRA,530,Kolhapur,3876001.0,1980658.0,1895343.0,2825845.0,1559760.0,1266085.0,1050156.0,420898.0,629258.0,2645992.0,1348815.0,1297177.0,1853869.0,1039715.0,814154.0,792123.0,309100.0,483023.0,1230009.0,631843.0,598166.0,971976.0,520045.0,451931.0,258033.0,111798.0,146235.0,27,72.91,70.06,79.02,8.96,31.73,68.27,956.9,530,530
MAHARASHTRA,531,Sangli,2822143.0,1435728.0,1386415.0,2049467.0,1121550.0,927917.0,772676.0,314178.0,458498.0,2102786.0,1071124.0,1031662.0,1495094.0,827806.0,667288.0,607692.0,243318.0,364374.0,719357.0,364604.0,354753.0,554373.0,293744.0,260629.0,164984.0,70860.0,94124.0,27,72.62,71.1,77.07,5.97,25.49,74.51,965.7,531,531
Telangana,532,Adilabad,2741239.0,1369597.0,1371642.0,1483347.0,856350.0,626997.0,1257892.0,513247.0,744645.0,1980980.0,985303.0,995677.0,965707.0,569033.0,396674.0,1015273.0,416270.0,599003.0,760259.0,384294.0,375965.0,517640.0,287317.0,230323.0,242619.0,96977.0,145642.0,28,54.11,48.75,68.09,19.34,27.73,72.27,1001.5,532,532
Telangana,533,Nizamabad,2551335.0,1250641.0,1300694.0,1389810.0,790214.0,599596.0,1161525.0,460427.0,701098.0,1962963.0,958837.0,1004126.0,987594.0,573184.0,414410.0,975369.0,385653.0,589716.0,588372.0,291804.0,296568.0,402216.0,217030.0,185186.0,186156.0,74774.0,111382.0,28,54.47,50.31,68.36,18.05,23.06,76.94,1040.0,533,533
Telangana,534,Karimnagar,3776269.0,1880800.0,1895469.0,2206829.0,1257238.0,949591.0,1569440.0,623562.0,945878.0,2825044.0,1401950.0,1423094.0,1538281.0,889488.0,648793.0,1286763.0,512462.0,774301.0,951225.0,478850.0,472375.0,668548.0,367750.0,300798.0,282677.0,111100.0,171577.0,28,58.44,54.45,70.28,15.83,25.19,74.81,1007.8,534,534
Telangana,535,Medak,3033288.0,1523030.0,1510258.0,1637137.0,953406.0,683731.0,1396151.0,569624.0,826527.0,2305417.0,1152806.0,1152611.0,1134489.0,674416.0,460073.0,1170928.0,478390.0,692538.0,727871.0,370224.0,357647.0,502648.0,278990.0,223658.0,225223.0,91234.0,133989.0,28,53.97,49.21,69.06,19.85,24.0,76.0,991.6,535,535
Telangana,536,Hyderabad,3943323.0,2018575.0,1924748.0,2892155.0,1542688.0,1349467.0,1051168.0,475887.0,575281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943323.0,2018575.0,1924748.0,2892155.0,1542688.0,1349467.0,1051168.0,475887.0,575281.0,28,73.34,0.0,73.34,0.0,100.0,0.0,953.5,536,536
Telangana,537,Rangareddy,5296741.0,2701008.0,2595733.0,3538028.0,1948784.0,1589244.0,1758713.0,752224.0,1006489.0,1577569.0,801013.0,776556.0,839187.0,493493.0,345694.0,738382.0,307520.0,430862.0,3719172.0,1899995.0,1819177.0,2698841.0,1455291.0,1243550.0,1020331.0,444704.0,575627.0,28,66.8,53.19,72.57,19.38,70.22,29.78,961.0,537,537
Telangana,538,Mahbubnagar,4053028.0,2050386.0,2002642.0,1940646.0,1158386.0,782260.0,2112382.0,892000.0,1220382.0,3445336.0,1742438.0,1702898.0,1521778.0,926165.0,595613.0,1923558.0,816273.0,1107285.0,607692.0,307948.0,299744.0,418868.0,232221.0,186647.0,188824.0,75727.0,113097.0,28,47.88,44.17,68.93,24.76,14.99,85.01,976.7,538,538
Telangana,539,Nalgonda,3488809.0,1759772.0,1729037.0,2001019.0,1160757.0,840262.0,1487790.0,599015.0,888775.0,2826302.0,1427716.0,1398586.0,1515547.0,896996.0,618551.0,1310755.0,530720.0,780035.0,662507.0,332056.0,330451.0,485472.0,263761.0,221711.0,177035.0,68295.0,108740.0,28,57.36,53.62,73.28,19.66,18.99,81.01,982.5,539,539
Telangana,540,Warangal,3512576.0,1759281.0,1753295.0,2065023.0,1179790.0,885233.0,1447553.0,579491.0,868062.0,2520243.0,1260594.0,1259649.0,1337408.0,781417.0,555991.0,1182835.0,479177.0,703658.0,992333.0,498687.0,493646.0,727615.0,398373.0,329242.0,264718.0,100314.0,164404.0,28,58.79,53.07,73.32,20.25,28.25,71.75,996.6,540,540
Telangana,541,Khammam,2797370.0,1390988.0,1406382.0,1630234.0,901640.0,728594.0,1167136.0,489348.0,677788.0,2141459.0,1066781.0,1074678.0,1149533.0,647506.0,502027.0,991926.0,419275.0,572651.0,655911.0,324207.0,331704.0,480701.0,254134.0,226567.0,175210.0,70073.0,105137.0,28,58.28,53.68,73.29,19.61,23.45,76.55,1011.1,541,541
ANDHRA PRADESH,542,Srikakulam,2703114.0,1341738.0,1361376.0,1495381.0,857824.0,637557.0,1207733.0,483914.0,723819.0,2266411.0,1126888.0,1139523.0,1186662.0,692122.0,494540.0,1079749.0,434766.0,644983.0,436703.0,214850.0,221853.0,308719.0,165702.0,143017.0,127984.0,49148.0,78836.0,28,55.32,52.36,70.69,18.33,16.16,83.84,1014.6,542,542
ANDHRA PRADESH,543,Vizianagaram,2344474.0,1161477.0,1182997.0,1238388.0,707503.0,530885.0,1106086.0,453974.0,652112.0,1853563.0,920428.0,933135.0,891838.0,523316.0,368522.0,961725.0,397112.0,564613.0,490911.0,241049.0,249862.0,346550.0,184187.0,162363.0,144361.0,56862.0,87499.0,28,52.82,48.11,70.59,22.48,20.94,79.06,1018.5,543,543
ANDHRA PRADESH,544,Visakhapatnam,4290589.0,2138910.0,2151679.0,2568249.0,1422878.0,1145371.0,1722340.0,716032.0,1006308.0,2254667.0,1113234.0,1141433.0,1072167.0,618397.0,453770.0,1182500.0,494837.0,687663.0,2035922.0,1025676.0,1010246.0,1496082.0,804481.0,691601.0,539840.0,221195.0,318645.0,28,59.86,47.55,73.48,25.93,47.45,52.55,1006.0,544,544
ANDHRA PRADESH,545,East Godavari,5154296.0,2569688.0,2584608.0,3288577.0,1716933.0,1571644.0,1865719.0,852755.0,1012964.0,3840324.0,1922293.0,1918031.0,2329761.0,1223694.0,1106067.0,1510563.0,698599.0,811964.0,1313972.0,647395.0,666577.0,958816.0,493239.0,465577.0,355156.0,154156.0,201000.0,28,63.8,60.67,72.97,12.3,25.49,74.51,1005.8,545,545
ANDHRA PRADESH,546,West Godavari,3936966.0,1964918.0,1972048.0,2652389.0,1379223.0,1273166.0,1284577.0,585695.0,698882.0,3128189.0,1567013.0,1561176.0,2035630.0,1063675.0,971955.0,1092559.0,503338.0,589221.0,808777.0,397905.0,410872.0,616759.0,315548.0,301211.0,192018.0,82357.0,109661.0,28,67.37,65.07,76.26,11.19,20.54,79.46,1003.6,546,546
ANDHRA PRADESH,547,Krishna,4517398.0,2267375.0,2250023.0,3009718.0,1598959.0,1410759.0,1507680.0,668416.0,839264.0,2673738.0,1343534.0,1330204.0,1657592.0,891610.0,765982.0,1016146.0,451924.0,564222.0,1843660.0,923841.0,919819.0,1352126.0,707349.0,644777.0,491534.0,216492.0,275042.0,28,66.63,62.0,73.34,11.34,40.81,59.19,992.3,547,547
ANDHRA PRADESH,548,Guntur,4887813.0,2440521.0,2447292.0,2960441.0,1634726.0,1325715.0,1927372.0,805795.0,1121577.0,3235075.0,1621491.0,1613584.0,1797934.0,1017294.0,780640.0,1437141.0,604197.0,832944.0,1652738.0,819030.0,833708.0,1162507.0,617432.0,545075.0,490231.0,201598.0,288633.0,28,60.57,55.58,70.34,14.76,33.81,66.19,1002.8,548,548
ANDHRA PRADESH,549,Prakasam,3397448.0,1714764.0,1682684.0,1904435.0,1107686.0,796749.0,1493013.0,607078.0,885935.0,2732866.0,1382641.0,1350225.0,1435913.0,852588.0,583325.0,1296953.0,530053.0,766900.0,664582.0,332123.0,332459.0,468522.0,255098.0,213424.0,196060.0,77025.0,119035.0,28,56.05,52.54,70.5,17.96,19.56,80.44,981.3,549,549
ANDHRA PRADESH,550,Sri Potti Sriramulu Nellore,2963557.0,1492974.0,1470583.0,1832189.0,1011922.0,820267.0,1131368.0,481052.0,650316.0,2105927.0,1060810.0,1045117.0,1197619.0,672946.0,524673.0,908308.0,387864.0,520444.0,857630.0,432164.0,425466.0,634570.0,338976.0,295594.0,223060.0,93188.0,129872.0,28,61.82,56.87,73.99,17.12,28.94,71.06,985.0,550,550
