state_name,date,year,fuel_type,registrations
Gujarat,2019-04-01,2019,Petrol/Hybrid,673.0
Gujarat,2019-04-01,2019,Petrol/Lpg,8.0
Gujarat,2019-05-01,2019,Cng Only,41.0
Gujarat,2019-05-01,2019,Diesel,14582.0
Gujarat,2019-05-01,2019,Diesel/Hybrid,434.0
Gujarat,2019-05-01,2019,Electric(Bov),59.0
Gujarat,2019-05-01,2019,Not Applicable,539.0
Gujarat,2019-05-01,2019,Petrol,103685.0
Gujarat,2019-05-01,2019,Petrol/Cng,10128.0
Gujarat,2019-05-01,2019,Petrol/Hybrid,594.0
Gujarat,2019-05-01,2019,Petrol/Lpg,3.0
Gujarat,2019-06-01,2019,Cng Only,34.0
Gujarat,2019-06-01,2019,Diesel,11904.0
Gujarat,2019-06-01,2019,Diesel/Hybrid,133.0
Gujarat,2019-06-01,2019,Electric(Bov),85.0
Gujarat,2019-06-01,2019,Not Applicable,360.0
Gujarat,2019-06-01,2019,Petrol,89409.0
Gujarat,2019-06-01,2019,Petrol/Cng,8363.0
Gujarat,2019-06-01,2019,Petrol/Hybrid,366.0
Gujarat,2019-06-01,2019,Petrol/Lpg,4.0
Gujarat,2019-07-01,2019,Cng Only,31.0
Gujarat,2019-07-01,2019,Diesel,21396.0
Gujarat,2019-07-01,2019,Diesel/Hybrid,127.0
Gujarat,2019-07-01,2019,Electric(Bov),56.0
Gujarat,2019-07-01,2019,Lng,1.0
Gujarat,2019-07-01,2019,Not Applicable,406.0
Gujarat,2019-07-01,2019,Petrol,107271.0
Gujarat,2019-07-01,2019,Petrol/Cng,10767.0
Gujarat,2019-07-01,2019,Petrol/Hybrid,368.0
Gujarat,2019-07-01,2019,Petrol/Lpg,9.0
Gujarat,2019-08-01,2019,Cng Only,7.0
Gujarat,2019-08-01,2019,Diesel,23691.0
Gujarat,2019-08-01,2019,Diesel/Hybrid,81.0
Gujarat,2019-08-01,2019,Electric(Bov),45.0
Gujarat,2019-08-01,2019,Not Applicable,412.0
Gujarat,2019-08-01,2019,Petrol,93508.0
Gujarat,2019-08-01,2019,Petrol/Cng,9252.0
Gujarat,2019-08-01,2019,Petrol/Hybrid,482.0
Gujarat,2019-08-01,2019,Petrol/Lpg,7.0
Gujarat,2019-09-01,2019,Cng Only,3.0
Gujarat,2019-09-01,2019,Diesel,13197.0
Gujarat,2019-09-01,2019,Diesel/Hybrid,90.0
Gujarat,2019-09-01,2019,Electric(Bov),46.0
Gujarat,2019-09-01,2019,Lng,1.0
Gujarat,2019-09-01,2019,Not Applicable,328.0
Gujarat,2019-09-01,2019,Petrol,76034.0
Gujarat,2019-09-01,2019,Petrol/Cng,8525.0
Gujarat,2019-09-01,2019,Petrol/Hybrid,468.0
Gujarat,2019-09-01,2019,Petrol/Lpg,6.0
Gujarat,2019-10-01,2019,Cng Only,26.0
Gujarat,2019-10-01,2019,Diesel,19404.0
Gujarat,2019-10-01,2019,Diesel/Hybrid,110.0
Gujarat,2019-10-01,2019,Electric(Bov),72.0
Gujarat,2019-10-01,2019,Not Applicable,559.0
Gujarat,2019-10-01,2019,Petrol,157005.0
Gujarat,2019-10-01,2019,Petrol/Cng,14146.0
Gujarat,2019-10-01,2019,Petrol/Hybrid,940.0
Gujarat,2019-10-01,2019,Petrol/Lpg,5.0
Gujarat,2019-11-01,2019,Cng Only,38.0
Gujarat,2019-11-01,2019,Diesel,17919.0
Gujarat,2019-11-01,2019,Diesel/Hybrid,100.0
Gujarat,2019-11-01,2019,Electric(Bov),72.0
Gujarat,2019-11-01,2019,Lng,4.0
Gujarat,2019-11-01,2019,Not Applicable,451.0
Gujarat,2019-11-01,2019,Petrol,151018.0
Gujarat,2019-11-01,2019,Petrol/Cng,12146.0
Gujarat,2019-11-01,2019,Petrol/Hybrid,715.0
Gujarat,2019-11-01,2019,Petrol/Lpg,4.0
Gujarat,2019-12-01,2019,Cng Only,38.0
Gujarat,2019-12-01,2019,Diesel,16935.0
Gujarat,2019-12-01,2019,Diesel/Hybrid,87.0
Gujarat,2019-12-01,2019,Electric(Bov),84.0
Gujarat,2019-12-01,2019,Not Applicable,555.0
Gujarat,2019-12-01,2019,Petrol,103792.0
Gujarat,2019-12-01,2019,Petrol/Cng,8859.0
Gujarat,2019-12-01,2019,Petrol/Hybrid,563.0
Gujarat,2019-12-01,2019,Petrol/Lpg,3.0
Gujarat,2020-01-01,2020,Cng Only,18.0
Gujarat,2020-01-01,2020,Diesel,18522.0
Gujarat,2020-01-01,2020,Diesel/Hybrid,77.0
Gujarat,2020-01-01,2020,Electric(Bov),93.0
Gujarat,2020-01-01,2020,Not Applicable,659.0
Gujarat,2020-01-01,2020,Petrol,93326.0
Gujarat,2020-01-01,2020,Petrol/Cng,10360.0
Gujarat,2020-01-01,2020,Petrol/Hybrid,348.0
Gujarat,2020-01-01,2020,Petrol/Lpg,6.0
Gujarat,2020-02-01,2020,Cng Only,112.0
Gujarat,2020-02-01,2020,Diesel,15175.0
Gujarat,2020-02-01,2020,Diesel/Hybrid,26.0
Gujarat,2020-02-01,2020,Electric(Bov),53.0
Gujarat,2020-02-01,2020,Not Applicable,477.0
Gujarat,2020-02-01,2020,Petrol,97219.0
Gujarat,2020-02-01,2020,Petrol/Cng,8053.0
Gujarat,2020-02-01,2020,Petrol/Hybrid,423.0
Gujarat,2020-02-01,2020,Petrol/Lpg,1.0
Gujarat,2020-03-01,2020,Cng Only,828.0
Gujarat,2020-03-01,2020,Diesel,20180.0
Gujarat,2020-03-01,2020,Diesel/Hybrid,42.0
Gujarat,2020-03-01,2020,Electric(Bov),116.0
Gujarat,2020-03-01,2020,Not Applicable,435.0
Gujarat,2020-03-01,2020,Petrol,127625.0
Gujarat,2020-03-01,2020,Petrol/Cng,5982.0
Gujarat,2020-03-01,2020,Petrol/Hybrid,691.0
Gujarat,2020-03-01,2020,Petrol/Lpg,2.0
Gujarat,2020-04-01,2020,Cng Only,15.0
Gujarat,2020-04-01,2020,Diesel,1404.0
Gujarat,2020-04-01,2020,Diesel/Hybrid,2.0
Gujarat,2020-04-01,2020,Electric(Bov),6.0
Gujarat,2020-04-01,2020,Not Applicable,13.0
Gujarat,2020-04-01,2020,Petrol,10263.0
Gujarat,2020-04-01,2020,Petrol/Cng,361.0
Gujarat,2020-04-01,2020,Petrol/Hybrid,31.0
Gujarat,2020-05-01,2020,Cng Only,11.0
Gujarat,2020-05-01,2020,Diesel,206.0
Gujarat,2020-05-01,2020,Not Applicable,4.0
Gujarat,2020-05-01,2020,Petrol,5353.0
Gujarat,2020-05-01,2020,Petrol/Cng,203.0
Gujarat,2020-05-01,2020,Petrol/Hybrid,52.0
Gujarat,2020-06-01,2020,Cng Only,483.0
Gujarat,2020-06-01,2020,Diesel,4246.0
Gujarat,2020-06-01,2020,Electric(Bov),103.0
Gujarat,2020-06-01,2020,Not Applicable,165.0
Gujarat,2020-06-01,2020,Petrol,54525.0
Gujarat,2020-06-01,2020,Petrol/Cng,2174.0
Gujarat,2020-06-01,2020,Petrol/Hybrid,600.0
Gujarat,2020-06-01,2020,Petrol/Lpg,1.0
Gujarat,2020-07-01,2020,Cng Only,399.0
Gujarat,2020-07-01,2020,Diesel,16567.0
Gujarat,2020-07-01,2020,Electric(Bov),76.0
Gujarat,2020-07-01,2020,Not Applicable,595.0
Gujarat,2020-07-01,2020,Petrol,63347.0
Gujarat,2020-07-01,2020,Petrol/Cng,2553.0
Gujarat,2020-07-01,2020,Petrol/Hybrid,596.0
Gujarat,2020-08-01,2020,Cng Only,434.0
Gujarat,2020-08-01,2020,Diesel,18895.0
Gujarat,2020-08-01,2020,Electric(Bov),192.0
Gujarat,2020-08-01,2020,Lpg Only,1.0
Gujarat,2020-08-01,2020,Not Applicable,418.0
Gujarat,2020-08-01,2020,Petrol,66411.0
Gujarat,2020-08-01,2020,Petrol/Cng,2812.0
Gujarat,2020-08-01,2020,Petrol/Hybrid,689.0
Gujarat,2020-09-01,2020,Cng Only,531.0
Gujarat,2020-09-01,2020,Diesel,9604.0
Gujarat,2020-09-01,2020,Electric(Bov),80.0
Gujarat,2020-09-01,2020,Not Applicable,646.0
Gujarat,2020-09-01,2020,Petrol,55945.0
Gujarat,2020-09-01,2020,Petrol/Cng,2584.0
Gujarat,2020-09-01,2020,Petrol/Hybrid,640.0
Gujarat,2020-10-01,2020,Cng Only,838.0
Gujarat,2020-10-01,2020,Diesel,13435.0
Gujarat,2020-10-01,2020,Diesel/Hybrid,1.0
Gujarat,2020-10-01,2020,Electric(Bov),112.0
Gujarat,2020-10-01,2020,Not Applicable,550.0
Gujarat,2020-10-01,2020,Petrol,98097.0
Gujarat,2020-10-01,2020,Petrol/Cng,4387.0
Gujarat,2020-10-01,2020,Petrol/Hybrid,947.0
Gujarat,2020-11-01,2020,Cng Only,1003.0
Gujarat,2020-11-01,2020,Diesel,13312.0
Gujarat,2020-11-01,2020,Electric(Bov),149.0
Gujarat,2020-11-01,2020,Not Applicable,466.0
Gujarat,2020-11-01,2020,Petrol,134162.0
Gujarat,2020-11-01,2020,Petrol/Cng,4600.0
Gujarat,2020-11-01,2020,Petrol/Hybrid,1162.0
Gujarat,2020-12-01,2020,Cng Only,598.0
Gujarat,2020-12-01,2020,Diesel,13334.0
Gujarat,2020-12-01,2020,Electric(Bov),142.0
Gujarat,2020-12-01,2020,Not Applicable,744.0
Gujarat,2020-12-01,2020,Petrol,105680.0
Gujarat,2020-12-01,2020,Petrol/Cng,3929.0
Gujarat,2020-12-01,2020,Petrol/Hybrid,1046.0
Gujarat,2021-01-01,2021,Cng Only,760.0
Gujarat,2021-01-01,2021,Diesel,12400.0
Gujarat,2021-01-01,2021,Electric(Bov),178.0
Gujarat,2021-01-01,2021,Not Applicable,685.0
Gujarat,2021-01-01,2021,Petrol,86263.0
Gujarat,2021-01-01,2021,Petrol/Cng,4825.0
Gujarat,2021-01-01,2021,Petrol/Hybrid,926.0
Gujarat,2021-02-01,2021,Cng Only,1501.0
Gujarat,2021-02-01,2021,Diesel,13311.0
Gujarat,2021-02-01,2021,Electric(Bov),286.0
Gujarat,2021-02-01,2021,Methanol,1.0
Gujarat,2021-02-01,2021,Not Applicable,827.0
Gujarat,2021-02-01,2021,Petrol,87338.0
Gujarat,2021-02-01,2021,Petrol/Cng,4389.0
Gujarat,2021-02-01,2021,Petrol/Hybrid,885.0
Gujarat,2021-02-01,2021,Petrol/Lpg,1.0
Gujarat,2021-03-01,2021,Cng Only,1978.0
Gujarat,2021-03-01,2021,Diesel,12494.0
Gujarat,2021-03-01,2021,Electric(Bov),360.0
Gujarat,2021-03-01,2021,Not Applicable,629.0
Gujarat,2021-03-01,2021,Petrol,85944.0
Gujarat,2021-03-01,2021,Petrol/Cng,3938.0
Gujarat,2021-03-01,2021,Petrol/Hybrid,780.0
Gujarat,2021-04-01,2021,Cng Only,1145.0
Gujarat,2021-04-01,2021,Diesel,9103.0
Gujarat,2021-04-01,2021,Electric(Bov),201.0
Gujarat,2021-04-01,2021,Not Applicable,385.0
Gujarat,2021-04-01,2021,Petrol,59954.0
Gujarat,2021-04-01,2021,Petrol/Cng,2716.0
Gujarat,2021-04-01,2021,Petrol/Hybrid,569.0
Gujarat,2021-05-01,2021,Cng Only,725.0
Gujarat,2021-05-01,2021,Diesel,7324.0
Gujarat,2021-05-01,2021,Dual Diesel/Cng,1.0
Gujarat,2021-05-01,2021,Electric(Bov),212.0
Gujarat,2021-05-01,2021,Not Applicable,194.0
Gujarat,2021-05-01,2021,Petrol,42998.0
Gujarat,2021-05-01,2021,Petrol/Cng,2647.0
Gujarat,2021-05-01,2021,Petrol/Hybrid,543.0
Gujarat,2021-06-01,2021,Cng Only,1464.0
Gujarat,2021-06-01,2021,Diesel,11191.0
Gujarat,2021-06-01,2021,Electric(Bov),316.0
Gujarat,2021-06-01,2021,Not Applicable,334.0
Gujarat,2021-06-01,2021,Petrol,71767.0
Gujarat,2021-06-01,2021,Petrol/Cng,1931.0
Gujarat,2021-06-01,2021,Petrol/Hybrid,679.0
Gujarat,2021-07-01,2021,Cng Only,2742.0
Gujarat,2021-07-01,2021,Diesel,25664.0
Gujarat,2021-07-01,2021,Electric(Bov),473.0
Gujarat,2021-07-01,2021,Not Applicable,425.0
Gujarat,2021-07-01,2021,Petrol,82845.0
Gujarat,2021-07-01,2021,Petrol/Cng,4241.0
Gujarat,2021-07-01,2021,Petrol/Hybrid,936.0
Gujarat,2021-08-01,2021,Cng Only,3396.0
Gujarat,2021-08-01,2021,Diesel,21961.0
Gujarat,2021-08-01,2021,Dual Diesel/Cng,2.0
Gujarat,2021-08-01,2021,Electric(Bov),760.0
Gujarat,2021-08-01,2021,Not Applicable,318.0
Gujarat,2021-08-01,2021,Petrol,66283.0
Gujarat,2021-08-01,2021,Petrol/Cng,3889.0
Gujarat,2021-08-01,2021,Petrol/Hybrid,679.0
Gujarat,2021-09-01,2021,Cng Only,4270.0
Gujarat,2021-09-01,2021,Diesel,11578.0
Gujarat,2021-09-01,2021,Electric(Bov),1168.0
Gujarat,2021-09-01,2021,Not Applicable,366.0
Gujarat,2021-09-01,2021,Petrol,86047.0
Gujarat,2021-09-01,2021,Petrol/Cng,4107.0
Gujarat,2021-09-01,2021,Petrol/Hybrid,870.0
Gujarat,2021-10-01,2021,Cng Only,5095.0
Gujarat,2021-10-01,2021,Diesel,11714.0
Gujarat,2021-10-01,2021,Electric(Bov),1671.0
Gujarat,2021-10-01,2021,Not Applicable,394.0
Gujarat,2021-10-01,2021,Petrol,97792.0
Gujarat,2021-10-01,2021,Petrol/Cng,3441.0
Gujarat,2021-10-01,2021,Petrol/Hybrid,1155.0
Gujarat,2021-11-01,2021,Cng Only,4279.0
Gujarat,2021-11-01,2021,Diesel,10775.0
Gujarat,2021-11-01,2021,Electric(Bov),1754.0
Gujarat,2021-11-01,2021,Not Applicable,263.0
Gujarat,2021-11-01,2021,Petrol,123782.0
Gujarat,2021-11-01,2021,Petrol/Cng,3186.0
Gujarat,2021-11-01,2021,Petrol/Hybrid,923.0
Gujarat,2021-12-01,2021,Cng Only,4210.0
Gujarat,2021-12-01,2021,Diesel,12102.0
Gujarat,2021-12-01,2021,Electric(Bov),2385.0
Gujarat,2021-12-01,2021,Not Applicable,361.0
Gujarat,2021-12-01,2021,Petrol,106288.0
Gujarat,2021-12-01,2021,Petrol/Cng,3571.0
Gujarat,2021-12-01,2021,Petrol/Hybrid,682.0
Gujarat,2022-01-01,2022,Cng Only,3443.0
Gujarat,2022-01-01,2022,Diesel,10646.0
Gujarat,2022-01-01,2022,Electric(Bov),2383.0
Gujarat,2022-01-01,2022,Not Applicable,358.0
Gujarat,2022-01-01,2022,Petrol,69387.0
Gujarat,2022-01-01,2022,Petrol/Cng,4247.0
Gujarat,2022-01-01,2022,Petrol/Hybrid,587.0
Gujarat,2022-02-01,2022,Cng Only,3702.0
Gujarat,2022-02-01,2022,Diesel,10873.0
Gujarat,2022-02-01,2022,Electric(Bov),2838.0
Gujarat,2022-02-01,2022,Not Applicable,370.0
Gujarat,2022-02-01,2022,Petrol,79303.0
Gujarat,2022-02-01,2022,Petrol/Cng,5775.0
Gujarat,2022-02-01,2022,Petrol/Hybrid,601.0
Gujarat,2022-03-01,2022,Cng Only,4145.0
Gujarat,2022-03-01,2022,Diesel,13712.0
Gujarat,2022-03-01,2022,Diesel/Hybrid,2.0
Gujarat,2022-03-01,2022,Electric(Bov),4877.0
Gujarat,2022-03-01,2022,Not Applicable,451.0
Gujarat,2022-03-01,2022,Petrol,88514.0
Gujarat,2022-03-01,2022,Petrol/Cng,6537.0
Gujarat,2022-03-01,2022,Petrol/Hybrid,542.0
Gujarat,2022-04-01,2022,Cng Only,3624.0
Gujarat,2022-04-01,2022,Diesel,13848.0
Gujarat,2022-04-01,2022,Electric(Bov),6970.0
Gujarat,2022-04-01,2022,Not Applicable,443.0
Gujarat,2022-04-01,2022,Petrol,96536.0
Gujarat,2022-04-01,2022,Petrol/Cng,5939.0
Gujarat,2022-04-01,2022,Petrol/Hybrid,487.0
Gujarat,2022-05-01,2022,Cng Only,2623.0
Gujarat,2022-05-01,2022,Diesel,11620.0
Gujarat,2022-05-01,2022,Electric(Bov),4670.0
Gujarat,2022-05-01,2022,Not Applicable,329.0
Gujarat,2022-05-01,2022,Petrol,76626.0
Gujarat,2022-05-01,2022,Petrol/Cng,4868.0
Gujarat,2022-05-01,2022,Petrol/Hybrid,1232.0
Gujarat,2022-06-01,2022,Cng Only,2682.0
Gujarat,2022-06-01,2022,Diesel,13580.0
Gujarat,2022-06-01,2022,Diesel/Hybrid,11.0
Gujarat,2022-06-01,2022,Electric(Bov),5765.0
Gujarat,2022-06-01,2022,Not Applicable,334.0
Gujarat,2022-06-01,2022,Petrol,92054.0
Gujarat,2022-06-01,2022,Petrol/Cng,5643.0
Gujarat,2022-06-01,2022,Petrol/Hybrid,960.0
Gujarat,2022-07-01,2022,Cng Only,3216.0
Gujarat,2022-07-01,2022,Diesel,14284.0
Gujarat,2022-07-01,2022,Diesel/Hybrid,10.0
Gujarat,2022-07-01,2022,Electric(Bov),6055.0
Gujarat,2022-07-01,2022,Not Applicable,300.0
Gujarat,2022-07-01,2022,Petrol,90973.0
Gujarat,2022-07-01,2022,Petrol/Cng,5546.0
Gujarat,2022-07-01,2022,Petrol/Hybrid,792.0
Gujarat,2022-08-01,2022,Cng Only,3689.0
Gujarat,2022-08-01,2022,Diesel,12691.0
Gujarat,2022-08-01,2022,Diesel/Hybrid,13.0
Gujarat,2022-08-01,2022,Electric(Bov),5567.0
Gujarat,2022-08-01,2022,Not Applicable,217.0
Gujarat,2022-08-01,2022,Petrol,81831.0
Gujarat,2022-08-01,2022,Petrol/Cng,5472.0
Gujarat,2022-08-01,2022,Petrol/Hybrid,1084.0
Gujarat,2022-09-01,2022,Cng Only,4602.0
Gujarat,2022-09-01,2022,Diesel,19518.0
Gujarat,2022-09-01,2022,Diesel/Hybrid,15.0
Gujarat,2022-09-01,2022,Electric(Bov),5774.0
Gujarat,2022-09-01,2022,Not Applicable,323.0
Gujarat,2022-09-01,2022,Petrol,85043.0
Gujarat,2022-09-01,2022,Petrol/Cng,5543.0
Gujarat,2022-09-01,2022,Petrol/Hybrid,1388.0
Gujarat,2022-10-01,2022,Cng Only,6159.0
Gujarat,2022-10-01,2022,Diesel,26069.0
Gujarat,2022-10-01,2022,Diesel/Hybrid,9.0
Gujarat,2022-10-01,2022,Electric(Bov),6933.0
Gujarat,2022-10-01,2022,Not Applicable,312.0
Gujarat,2022-10-01,2022,Petrol,124913.0
Gujarat,2022-10-01,2022,Petrol/Cng,7351.0
Gujarat,2022-10-01,2022,Petrol/Hybrid,1880.0
Gujarat,2022-11-01,2022,Cng Only,6966.0
Gujarat,2022-11-01,2022,Diesel,23252.0
Gujarat,2022-11-01,2022,Diesel/Hybrid,29.0
Gujarat,2022-11-01,2022,Electric(Bov),8809.0
Gujarat,2022-11-01,2022,Not Applicable,369.0
Gujarat,2022-11-01,2022,Petrol,175278.0
Gujarat,2022-11-01,2022,Petrol/Cng,8153.0
Gujarat,2022-11-01,2022,Petrol/Hybrid,2379.0
Gujarat,2022-12-01,2022,Cng Only,5177.0
Gujarat,2022-12-01,2022,Diesel,16547.0
Gujarat,2022-12-01,2022,Diesel/Hybrid,21.0
Gujarat,2022-12-01,2022,Electric(Bov),8356.0
Gujarat,2022-12-01,2022,Lng,5.0
Gujarat,2022-12-01,2022,Not Applicable,334.0
Gujarat,2022-12-01,2022,Petrol,112399.0
Gujarat,2022-12-01,2022,Petrol/Cng,6178.0
Gujarat,2022-12-01,2022,Petrol/Hybrid,2125.0
Gujarat,2023-01-01,2023,Cng Only,5105.0
Gujarat,2023-01-01,2023,Diesel,16330.0
Gujarat,2023-01-01,2023,Diesel/Hybrid,30.0
Gujarat,2023-01-01,2023,Electric(Bov),6386.0
Gujarat,2023-01-01,2023,Not Applicable,399.0
Gujarat,2023-01-01,2023,Petrol,77216.0
Gujarat,2023-01-01,2023,Petrol/Cng,6598.0
Gujarat,2023-01-01,2023,Petrol/Hybrid,1768.0
Gujarat,2023-02-01,2023,Cng Only,5741.0
Gujarat,2023-02-01,2023,Diesel,16833.0
Gujarat,2023-02-01,2023,Diesel/Hybrid,22.0
Gujarat,2023-02-01,2023,Electric(Bov),7154.0
Gujarat,2023-02-01,2023,Not Applicable,479.0
Gujarat,2023-02-01,2023,Petrol,92352.0
Gujarat,2023-02-01,2023,Petrol/Cng,6524.0
Gujarat,2023-02-01,2023,Petrol/Ethanol,11.0
Gujarat,2023-02-01,2023,Petrol/Hybrid,2450.0
Gujarat,2023-03-01,2023,Cng Only,5843.0
Gujarat,2023-03-01,2023,Diesel,15648.0
Gujarat,2023-03-01,2023,Diesel/Hybrid,16.0
Gujarat,2023-03-01,2023,Electric(Bov),8683.0
Gujarat,2023-03-01,2023,Not Applicable,509.0
Gujarat,2023-03-01,2023,Petrol,95867.0
Gujarat,2023-03-01,2023,Petrol/Cng,6457.0
Gujarat,2023-03-01,2023,Petrol/Ethanol,240.0
Gujarat,2023-03-01,2023,Petrol/Hybrid,2541.0
Gujarat,2023-04-01,2023,Cng Only,5176.0
Gujarat,2023-04-01,2023,Diesel,14516.0
Gujarat,2023-04-01,2023,Diesel/Hybrid,20.0
Gujarat,2023-04-01,2023,Electric(Bov),9139.0
Gujarat,2023-04-01,2023,Not Applicable,316.0
Gujarat,2023-04-01,2023,Petrol,94083.0
Gujarat,2023-04-01,2023,Petrol/Cng,6972.0
Gujarat,2023-04-01,2023,Petrol/Ethanol,601.0
Gujarat,2023-04-01,2023,Petrol/Hybrid,2268.0
Gujarat,2023-05-01,2023,Cng Only,5661.0
Gujarat,2023-05-01,2023,Diesel,13203.0
Gujarat,2023-05-01,2023,Diesel/Hybrid,32.0
Gujarat,2023-05-01,2023,Electric(Bov),10565.0
Gujarat,2023-05-01,2023,Not Applicable,78.0
Gujarat,2023-05-01,2023,Petrol,87659.0
Gujarat,2023-05-01,2023,Petrol/Cng,6898.0
Gujarat,2023-05-01,2023,Petrol/Ethanol,809.0
Gujarat,2023-05-01,2023,Petrol/Hybrid,1700.0
Gujarat,2023-06-01,2023,Cng Only,6555.0
Gujarat,2023-06-01,2023,Diesel,15906.0
Gujarat,2023-06-01,2023,Diesel/Hybrid,17.0
Gujarat,2023-06-01,2023,Electric(Bov),4984.0
Gujarat,2023-06-01,2023,Not Applicable,92.0
Gujarat,2023-06-01,2023,Petrol,86188.0
Gujarat,2023-06-01,2023,Petrol/Cng,7552.0
Gujarat,2023-06-01,2023,Petrol/Ethanol,949.0
Gujarat,2023-06-01,2023,Petrol/Hybrid,1397.0
Gujarat,2023-07-01,2023,Cng Only,6426.0
Gujarat,2023-07-01,2023,Diesel,36523.0
Gujarat,2023-07-01,2023,Diesel/Hybrid,16.0
Gujarat,2023-07-01,2023,Electric(Bov),6298.0
Gujarat,2023-07-01,2023,Not Applicable,280.0
Gujarat,2023-07-01,2023,Petrol,103393.0
Gujarat,2023-07-01,2023,Petrol/Cng,8650.0
Gujarat,2023-07-01,2023,Petrol/Ethanol,1205.0
Gujarat,2023-07-01,2023,Petrol/Hybrid,1470.0
Gujarat,2023-08-01,2023,Cng Only,6614.0
Gujarat,2023-08-01,2023,Diesel,26984.0
Gujarat,2023-08-01,2023,Diesel/Hybrid,18.0
Gujarat,2023-08-01,2023,Electric(Bov),6630.0
Gujarat,2023-08-01,2023,Not Applicable,236.0
Gujarat,2023-08-01,2023,Petrol,90021.0
Gujarat,2023-08-01,2023,Petrol/Cng,8770.0
Gujarat,2023-08-01,2023,Petrol/Ethanol,1328.0
Gujarat,2023-08-01,2023,Petrol/Hybrid,1474.0
Gujarat,2023-09-01,2023,Cng Only,8384.0
Gujarat,2023-09-01,2023,Diesel,20061.0
Gujarat,2023-09-01,2023,Diesel/Hybrid,45.0
Gujarat,2023-09-01,2023,Electric(Bov),8175.0
Gujarat,2023-09-01,2023,Lng,1.0
Gujarat,2023-09-01,2023,Not Applicable,333.0
Gujarat,2023-09-01,2023,Petrol,135699.0
Gujarat,2023-09-01,2023,Petrol/Cng,12366.0
Gujarat,2023-09-01,2023,Petrol/Ethanol,2070.0
Gujarat,2023-09-01,2023,Petrol/Hybrid,2021.0
Gujarat,2023-10-01,2023,Cng Only,8679.0
Gujarat,2023-10-01,2023,Diesel,27429.0
Gujarat,2023-10-01,2023,Diesel/Hybrid,97.0
Gujarat,2023-10-01,2023,Electric(Bov),9352.0
Gujarat,2023-10-01,2023,Lng,24.0
Gujarat,2023-10-01,2023,Not Applicable,441.0
Gujarat,2023-10-01,2023,Petrol,155441.0
Gujarat,2023-10-01,2023,Petrol/Cng,14924.0
Gujarat,2023-10-01,2023,Petrol/Ethanol,2614.0
Gujarat,2023-10-01,2023,Petrol/Hybrid,2181.0
Gujarat,2023-11-01,2023,Cng Only,6992.0
Gujarat,2023-11-01,2023,Diesel,21178.0
Gujarat,2023-11-01,2023,Diesel/Hybrid,45.0
Gujarat,2023-11-01,2023,Electric(Bov),6286.0
Gujarat,2023-11-01,2023,Not Applicable,336.0
Gujarat,2023-11-01,2023,Petrol,156943.0
Gujarat,2023-11-01,2023,Petrol/Cng,11260.0
Gujarat,2023-11-01,2023,Petrol/Ethanol,2966.0
Gujarat,2023-11-01,2023,Petrol/Hybrid,1664.0
Gujarat,2023-12-01,2023,Cng Only,5184.0
Gujarat,2023-12-01,2023,Diesel,18811.0
Gujarat,2023-12-01,2023,Diesel/Hybrid,85.0
Gujarat,2023-12-01,2023,Electric(Bov),4968.0
Gujarat,2023-12-01,2023,Lng,4.0
Gujarat,2023-12-01,2023,Not Applicable,529.0
Gujarat,2023-12-01,2023,Petrol,90923.0
Gujarat,2023-12-01,2023,Petrol/Cng,8765.0
Gujarat,2023-12-01,2023,Petrol/Ethanol,1560.0
Gujarat,2023-12-01,2023,Petrol/Hybrid,1281.0
Gujarat,2024-01-01,2024,Cng Only,7098.0
Gujarat,2024-01-01,2024,Diesel,29040.0
Gujarat,2024-01-01,2024,Diesel/Hybrid,80.0
Gujarat,2024-01-01,2024,Electric(Bov),6288.0
Gujarat,2024-01-01,2024,Not Applicable,442.0
Gujarat,2024-01-01,2024,Petrol,98381.0
Gujarat,2024-01-01,2024,Petrol/Cng,11657.0
Gujarat,2024-01-01,2024,Petrol/Ethanol,1802.0
Gujarat,2024-01-01,2024,Petrol/Hybrid,1810.0
Gujarat,2024-02-01,2024,Cng Only,6321.0
Gujarat,2024-02-01,2024,Diesel,22815.0
Gujarat,2024-02-01,2024,Diesel/Hybrid,59.0
Gujarat,2024-02-01,2024,Electric(Bov),5947.0
Gujarat,2024-02-01,2024,Not Applicable,427.0
Gujarat,2024-02-01,2024,Petrol,91523.0
Gujarat,2024-02-01,2024,Petrol/Cng,8208.0
Gujarat,2024-02-01,2024,Petrol/Ethanol,1610.0
Gujarat,2024-02-01,2024,Petrol/Hybrid,1613.0
Gujarat,2024-03-01,2024,Cng Only,5921.0
Gujarat,2024-03-01,2024,Diesel,17326.0
Gujarat,2024-03-01,2024,Diesel/Hybrid,91.0
Gujarat,2024-03-01,2024,Electric(Bov),9807.0
Gujarat,2024-03-01,2024,Not Applicable,432.0
Gujarat,2024-03-01,2024,Petrol,93597.0
Gujarat,2024-03-01,2024,Petrol/Cng,8748.0
Gujarat,2024-03-01,2024,Petrol/Ethanol,1797.0
Gujarat,2024-03-01,2024,Petrol/Hybrid,1414.0
Gujarat,2024-03-01,2024,Pure Ev,14.0
Gujarat,2024-03-01,2024,Strong Hybrid Ev,100.0
Gujarat,2024-04-01,2024,Cng Only,5691.0
Gujarat,2024-04-01,2024,Diesel,16357.0
Gujarat,2024-04-01,2024,Diesel/Hybrid,89.0
Gujarat,2024-04-01,2024,Electric(Bov),4607.0
